224,http://public.web.cern.ch/public/en/LHC/ATLAS-en.html,1
225,http://public.web.cern.ch/public/en/LHC/CMS-en.html,1
226,http://public.web.cern.ch/public/en/LHC/ALICE-en.html,1
227,http://public.web.cern.ch/public/en/LHC/LHCb-en.html,1
228,http://public.web.cern.ch/public/en/LHC/TOTEM-en.html,1
229,http://public.web.cern.ch/public/en/LHC/LHCf-en.html,1
232,http://cdsweb.cern.ch/%3Fln%3Den,1
233,http://en.wikipedia.org/wiki/Large_Hadron_Collider,1
236,http://www.nsf.gov/news/news_summ.jsp%3Fcntn_id%3D103042,1
239,https://www.ligo.caltech.edu/video/ligo20160211v6,1
241,http://dx.doi.org/10.1098/rspa.1940.0044,2
242,http://www.shef.ac.uk/uni/academic/N-Q/phys/teaching/phy303/phy303-3.html,2
243,http://en.wikipedia.org/wiki/James_Clerk_Maxwell,1
244,http://en.wikipedia.org/wiki/Oxidative_phosphorylation,2
246,http://en.wikipedia.org/wiki/Nicotinamide_adenine_dinucleotide,2
247,http://en.wikipedia.org/wiki/Cytochrome_c,1
248,http://en.wikipedia.org/wiki/Protein_structure,1
249,http://www.spitzer.caltech.edu/about/index.shtml,2
250,http://chandra.harvard.edu/,2
251,http://map.gsfc.nasa.gov,3
252,http://www.ThePrintShopAtlanta.com,2
254,http://www.mindat.org/min-1804.htmll,1
255,http://www.mindat.org/min-6728.html,1
256,http://www.mindat.org/min-2815.html,1
257,http://www.mindat.org/min-9264.html,1
258,http://www.mindat.org/min-3026.html,1
259,http://www.mindat.org/min-2774.html,1
260,http://www.mindat.org/min-1784.html,1
261,http://www.mindat.org/min-1651.html,1
262,http://www.minsocam.org/msa/collectors_corner/faq/faqquartz.htm%23AM,2
264,http://www.mindat.org/min-3875.html,1
265,http://www.mindat.org/min-3826.html,1
266,http://www.mindat.org/min-1641.html,1
267,http://www.mindat.org/min-1930.html,1
268,http://www.mindat.org/min-2538.html,1
269,http://www.mindat.org/min-3314.html,1
270,http://www.mindat.org/min-1856.html,1
271,http://en.wikipedia.org/wiki/Amino_acid,1
272,http://en.wikipedia.org/wiki/Sodium_bisulfate+,2
273,http://en.wikipedia.org/wiki/Tidal_bore,1
274,http://education.nationalgeographic.com/education/encyclopedia/tidal-bore/%3Far_a%3D1,1
275,http://superconductors.org,2
276,http://www.datasheets360.com/,1
277,http://www.optics.arizona.edu/Palmer/rpfaq/rpfaq.htm,1
278,http://www.intl-lighttech.com/services/light-measurement-handbook,1
279,http://www.123guitartuner.com/,1
280,http://sprott.physics.wisc.edu/wop.htm,2
281,http://www.phys.unsw.edu.au/jw/brassacoustics.html%23mouthpiece,2
282,http://www.phys.unsw.edu.au/jw/formant.html,2
283,http://meteor.uwo.ca/research/infrasound/is_whatisIS.html,1
284,http://curator.jsc.nasa.gov/lunar/catalogs/apollo17/v1/72417.pdf,2
285,http://www.lpi.usra.edu/lunar/samples/atlas/detail/%3Fmission%3DApollo%252017%26sample%3D72417,2
286,http://en.wikipedia.org/wiki/Dunite,1
287,http://famousdiamonds.tripod.com/victoriatransvaaldiamond.html,1
288,http://www.si.edu/encyclopedia_si/nmnh/hope.htm,1
289,http://www.mindat.org/min-1282.html,1
290,http://www.mindat.org/min-3529.html,1
291,http://www.mindat.org/min-3996.html,1
292,http://www.mindat.org/min-1576.html,1
293,https://pubs.usgs.gov/bul/1331b/report.pdf,1
294,https://en.wikipedia.org/wiki/Geology_of_the_Bryce_Canyon_area,2
296,http://www.wow.com/wiki/Wahweap_Formation,1
297,https://www.nps.gov/grca/learn/education/upload/GeoArticle-11-1-11-2.pdf,1
298,http://www.nature.nps.gov/Geology/parks/grca/age/index.cfm,1
299,https://www.classzone.com/books/earth_science/terc/content/investigations/es2906/es2906page05.cfm%3Fchapter_no%3Dinvestigation,1
300,http://www.bobspixels.com/kaibab.org/geology/gc_layer.htm,2
302,http://pubs.usgs.gov/gip/dynamic/dynamic.html,3
303,http://library.thinkquest.org/C004535/prokaryotic_cells.html,3
304,http://co.essortment.com/archaebacteriae_rmkr.htm,7
306,http://www.mindat.org/min-1720.html,1
307,http://www.mindat.org/min-3664.html,1
308,http://www.mindat.org/min-1209.html,1
309,http://www.mindat.org/min-10.html,2
