3453,/hbase/electric/../psigate.gif,,2,
3454,/hbase/electric/../images/physworld.gif,,2,
3455,/hbase/electric/../images/nerdymap.png,,2,
3457,/hbase/electric/../electric/eleref.html,Electricity and Magnetism References,1,Electricity and Magnetism  References
3460,/hbase/electric/../images/emcon.gif,,1,
3472,/hbase/electric/imgele/ecircon.gif,,1,
3480,/hbase/electric/../wcon.html,Work,9,
3483,/hbase/electric/../enecon.html,Energy,13,
3487,/hbase/electric/../pber.html,Pressure,5,Bernoulli Equation | Bernoulli Calculation | Curve of a Baseball | Airfoil
3488,/hbase/electric/../electric/ohmlaw.html,Ohm's Law,4,Ohm's Law | Voltage Law | Current Law
3489,/hbase/electric/../thermo/firlaw.html,First Law of Thermodynamics,5,First Law of Thermodynamics | Enthalpy | System Work
3495,/hbase/electric/../rotv.html,Vector Properties of Rotational Quantities,1,Rotation Vectors | Directions of Angular Quantities | Angular Momentum Change
3496,/hbase/electric/../rstoo.html,Vector Properties of Rotational Quantities,1,Rotating Stool | Rotating Stool
3500,/hbase/electric/../force.html,Force,4,Force | Causes of Motion
3501,/hbase/electric/../forces/funfor.html,404 Not Found,11,Not Found
3505,/hbase/electric/../newt.html,300 Multiple Choices,12,Multiple Choices
3509,/hbase/electric/../images/conlaw.gif,,1,
3510,/hbase/electric/../images/conmom.gif,,1,
3511,/hbase/electric/../images/conene.gif,,1,
3512,/hbase/electric/../images/conamo.gif,,1,
3529,/hbase/electric/powerp.html,Electricity Generation and Distribution,1,Electric Generation | Electric Distribution
3542,/hbase/electric/imgele/powunit.gif,,1,
3543,/hbase/electric/imgele/powr.gif,,1,
3544,/hbase/electric/imgele/epowsp.gif,,1,
3548,/hbase/electric/restmp.html,Temperature Coefficient of Resistance,1,Resistance: Temperature Coefficient  | Low Temperature Resistivity | Resistor Temperature Dependence 
3551,/hbase/electric/../quantum/sodium.html,Hydrogen-Like Atoms:Sodium,2,Sodium Energy Levels | Sodium Spectrum | The Electric Pickle | Sodium Energy Levels:Orbital Dependence
3553,/hbase/electric/../electronic/rescarb.html,300 Multiple Choices,1,Multiple Choices
3558,/hbase/electric/skineffect.html,Skin Effect in AC Conduction,1,Skin Effect in AC Conduction | Blank
3561,/hbase/electric/../Tables/wirega.html,Electrical Wire Gauges,4,Common Wire Gauges | American Wire Gages (AWG) Sizes and Resistances
3569,/hbase/electric/dcex3.html,DC Circuit Examples,2,DC Parallel Circuit
3583,/hbase/electric/imgele/resis.gif,,1,
3584,/hbase/electric/imgele/resis2.gif,,1,
3585,/hbase/electric/imgele/resis3.gif,,1,
3586,/hbase/electric/imgele/rcom.gif,,1,
3587,/hbase/electric/imgele/res.gif,,1,
3603,/hbase/electric/../ppois.html,Pressure,4,Poiseuille's Law | Poiseuille's Law Calculation
3627,/hbase/electric/imgele/curlaw2.gif,,1,
3628,/hbase/electric/imgele/curlaw3.gif,,1,
3629,/hbase/electric/imgele/vollaw2.gif,,1,
3630,/hbase/electric/imgele/vollaw3.gif,,1,
3631,/hbase/electric/imgele/ohmpoi.gif,,1,
3632,/hbase/electric/imgele/birdw.gif,,1,
3633,/hbase/thermo/../index.html,HyperPhysics Concepts,54,Who is using HyperPhysics?
3640,/hbase/thermo/../wcon.html,Work,9,
3643,/hbase/thermo/../enecon.html,Energy,22,
3647,/hbase/thermo/../pber.html,Pressure,5,Bernoulli Equation | Bernoulli Calculation | Curve of a Baseball | Airfoil
3648,/hbase/thermo/../electric/ohmlaw.html,Ohm's Law,8,Ohm's Law | Voltage Law | Current Law
3649,/hbase/thermo/../thermo/firlaw.html,First Law of Thermodynamics,5,First Law of Thermodynamics | Enthalpy | System Work
3655,/hbase/thermo/../rotv.html,Vector Properties of Rotational Quantities,1,Rotation Vectors | Directions of Angular Quantities | Angular Momentum Change
3656,/hbase/thermo/../rstoo.html,Vector Properties of Rotational Quantities,1,Rotating Stool | Rotating Stool
3660,/hbase/thermo/../force.html,Force,4,Force | Causes of Motion
3661,/hbase/thermo/../forces/funfor.html,300 Multiple Choices,6,Multiple Choices
3665,/hbase/thermo/../newt.html,404 Not Found,12,Not Found
3669,/hbase/thermo/../images/conlaw.gif,,1,
3670,/hbase/thermo/../images/conmom.gif,,1,
3671,/hbase/thermo/../images/conene.gif,,1,
3672,/hbase/thermo/../images/conamo.gif,,1,
3674,/hbase/thermo/../pegrav.html,Potential Energy,4,Potential Energy | Potential Energy Function | Potential Energy Concept | Negative Signs in Potential | Potential Energy Derivative | Potential Energy Integral | Conservative Force
3678,/hbase/thermo/../kinetic/eqpar.html,300 Multiple Choices,10,Multiple Choices
3685,/hbase/thermo/../kinetic/kinthe.html,300 Multiple Choices,3,Multiple Choices
3696,/hbase/thermo/../chemical/water.html,300 Multiple Choices,8,Multiple Choices
3701,/hbase/thermo/imgheat/inteng1.gif,,1,
3702,/hbase/thermo/imgheat/mceng.gif,,1,
3703,/hbase/thermo/imgheat/intex.gif,,1,
3720,/hbase/thermo/heatrf.html,Heat and Thermodynamics  References,30,Heat and Thermodynamics References
3727,/hbase/thermo/../gpot.html,Gravitational Potential Energy,5,Gravitational Potential Energy | Gravitational Potential Energy | Gravitational Potential Energy | Gravitational Potential | Gravitational Potential Integral
3733,/hbase/thermo/../work2.html,Work,4,Work | Work Example | Work | When a force does no work
3739,/hbase/thermo/imgheat/heatcon.gif,,1,
3740,/hbase/thermo/imgheat/heawor.gif,,1,
3741,/hbase/thermo/imgheat/heat2.gif,,1,
3742,/hbase/thermo/imgheat/pdv1.gif,,1,
3743,/hbase/thermo/imgheat/pdv2.gif,,1,
3744,/hbase/thermo/imgheat/pdv3.gif,,1,
3745,/hbase/thermo/clausius.html,The Clausius Theorem and Inequality,2,The Clausius Theorem and Inequality
3754,/hbase/thermo/otto.html,The Otto Cycle,2,The Otto Cycle | The Otto Cycle | The Otto Cycle | The Otto Cycle | The Otto Cycle | The Otto Cycle
3755,/hbase/thermo/engcyc.html,Heat Engine Cycle,1,Engine Cycles | Engine Cycle Analysis | Engine Cycle Analysis | Engine Cycle Analysis | Engine Cycle Analysis
3756,/hbase/thermo/diesel.html,The Diesel Engine,1,The Diesel Engine |  Diesel Engine Theoretical Efficiency |  Diesel Engine Cycle 
3761,/hbase/thermo/imgheat/heatengcon.gif,,1,
3762,/hbase/thermo/../calc.html,HyperMath,3,
3763,/hbase/thermo/../deriv.html,The Derivative,6,The Derivative | The Partial Derivative | Time Derivatives | Derivatives of Polynomials
3764,/hbase/thermo/../kinetic/idegas.html,300 Multiple Choices,17,Multiple Choices
3765,/hbase/thermo/../callim.html,Calculus Concepts,3,Limits | Differential Form
3775,/hbase/thermo/temper2.html,Temperature,4,A More General View of Temperature | The Relationship of Entropy to Temperature
3776,/hbase/thermo/../therm/entropgas.html,300 Multiple Choices,2,Multiple Choices
3777,/hbase/thermo/../logm.html,Logarithms,1,Types of Logaritms | Logarithm Combinations | Logarithm Base Change | What is a Logarithm? 
3778,/hbase/thermo/../math/derfunc.html,300 Multiple Choices,2,Multiple Choices
3782,/hbase/thermo/../therm/entropcon.html,300 Multiple Choices,5,Multiple Choices
3787,/hbase/thermo/../indx.html,HyperPhysics Index,1,
3789,/hbase/thermo/../mechanics/indexv.html,300 Multiple Choices,2,Multiple Choices
3790,/hbase/thermo/../chom.html,Class Home,2,Class Home | HyperPhysics
3791,/hbase/thermo/../../Papers/prespr.html,"AAPT Outline, Gainesville College",2,Who is using HyperPhysics?
3792,/hbase/thermo/../chemical/chemcon.html,300 Multiple Choices,2,Multiple Choices
3793,/hbase/thermo/../geophys/geophys.html,300 Multiple Choices,2,Multiple Choices
3794,/hbase/thermo/../biology/biocon.html,300 Multiple Choices,2,Multiple Choices
3795,/hbase/thermo/../focapp.html,Focused Applications,2,Focused Applications of Physics Principles
3796,/hbase/thermo/../exprob/exorg.html,300 Multiple Choices,2,Multiple Choices
3797,/hbase/thermo/../tables/ttab.html,404 Not Found,3,Not Found
3800,/hbase/thermo/../hmat.html,HyperPhysics Concepts,14,
3802,/hbase/thermo/../../hbasees/hframe.html,HyperPhysics,2,
3803,/hbase/thermo/../snapshot/hphysnap.html,300 Multiple Choices,4,Multiple Choices
3805,/hbase/thermo/../mecref.html,Mechanics References,4,Mechanics References
3809,/hbase/thermo/../hphlinks.html,300 Multiple Choices,2,Multiple Choices
3810,/hbase/thermo/../../Papers/aaptg.html,"AAPT Outline, Guelph",2,
3812,/hbase/thermo/../images2/hphconw.gif,300 Multiple Choices,2,Multiple Choices
3813,/hbase/thermo/../images2/gsupalogo.gif,,2,
3814,/hbase/thermo/../images2/cdbutton.gif,300 Multiple Choices,5,Multiple Choices
3815,/hbase/thermo/../images2/HyperPhysics+App+Image.png,404 Not Found,2,Not Found
3816,/hbase/thermo/../merlot05.gif,300 Multiple Choices,4,Multiple Choices
3817,/hbase/thermo/../images2/mechconw.gif,300 Multiple Choices,2,Multiple Choices
3819,/hbase/thermo/../images2/hphappbutton.gif,300 Multiple Choices,3,Multiple Choices
3820,/hbase/thermo/../../papers/worldredlab.gif,300 Multiple Choices,3,Multiple Choices
3821,/hbase/thermo/../../papers/growthgraph2.gif,300 Multiple Choices,3,Multiple Choices
3822,/hbase/thermo/../imgmec/smweblogo.gif,,2,
3823,/hbase/thermo/../hphcdt.jpg,,2,
3825,/hbase/thermo/../psigate.gif,,2,
3826,/hbase/thermo/../images/physworld.gif,,2,
3827,/hbase/thermo/../images/nerdymap.png,,2,
3829,/hbase/thermo/../thermo/heatrf.html,Heat and Thermodynamics  References,1,Heat and Thermodynamics References
3832,/hbase/thermo/../images/heacon.gif,,1,
3850,/hbase/thermo/imgheat/intenergycon.gif,,1,
3851,/hbase/thermo/../woang.html,Work with force at angle,1,Work Example
3852,/hbase/thermo/../press.html,Pressure,4,Pressure | Pressure as Energy Density | Fluid Kinetic Energy | Fluid Potential Energy
3853,/hbase/thermo/cppro.html,Constant Pressure Processes,2,Constant Pressure Process
3858,/hbase/thermo/imgheat/wcp.gif,,1,
3859,/hbase/thermo/imgheat/wcp2.gif,,1,
3860,/hbase/thermo/imgheat/wcp3.gif,,1,
3861,/hbase/thermo/imgheat/deltav.gif,,1,
3867,/hbase/earg.html,Spin of Earth in Space,2,The Earth's Spin Maintains its Direction in Space
3870,/hbase/mechanics/bicycle.html,The Bicycle Wheel as a Gyroscope,3,"Bicycle Wheel | Turning a Bicycle | If you lean left, you turn left"
3875,/hbase/imgmec/vecangex.gif,,1,
3881,/hbase/Mechanics/rotframe.html,Describing Motion in a Rotating Frame of Reference,1,Describing Motion in a Rotating Frame of Reference | Example: Centrifugal and Coriolis
3885,/hbase/images/cirmot.gif,,1,
3886,/hbase/images/rotcon.gif,,1,
3890,/hbase/inecon.html,Moment of Inertia Concepts,16,
3894,/hbase/imgmec/n2r.gif,,1,
3899,/hbase/torcon.html,Torque Concepts,8,
3904,/hbase/imgmec/vtord.gif,,1,
3921,/hbase/rotv3.html,Vector Properties of Rotational Quantities,1,Precession of Spinning Wheel
3929,/hbase/imgmec/pretorq.gif,,1,
3930,/hbase/imgmec/toppre.gif,,1,
3931,/hbase/images/bkpr.jpg,,2,
3932,/hbase/imgmec/pretorq2.gif,,2,
3934,/hbase/mechanics/../vrox.html,Vector Properties of Rotational Quantities,6,Rotation Vector Examples
3937,/hbase/mechanics/../circ.html,Circular Motion and Rotation,19,Circular Motion
3938,/hbase/mechanics/mechpic/yvstool.jpg,,1,
3939,/hbase/mechanics/mechpic/yvette.mp4,,1,
3940,/hbase/mechanics/sphshell.html,Gravity Force of a Spherical Shell,3,Gravity Force of a Spherical Shell
3949,/hbase/relativ/conrel.html,Concepts of Special Relativity,18,Conceptual Framework: Relativity | Conceptual Framework: General Relativity
3951,/hbase/forces/gravwav.html,Gravitational Waves,3,Gravitational Waves | Einstein and Gravity Waves | Events Leading to Observed Gravity Wave Signal | Comments on the Model of the Gravity Wave Event
3954,/hbase/forces/einun.html,Einstein's Effort Toward Unification of Forces,5,Einstein's Effort Toward Unification of Forces
3955,/hbase/astro/unify.html,Unification of the Fundamental Forces,2,Big Bang Expansion and the Fundamental Forces
3971,/hbase/images/gracon.gif,,1,
3972,/hbase/images/gravf.gif,,1,
3973,/hbase/images/gun.gif,,1,
3975,/hbase/vecm.html,HyperMath,6,
4038,/hbase/imgmec/veccon.gif,,1,
4039,/hbase/imgmec/vec1.gif,,1,
4040,/hbase/imgmec/vec2a.gif,,1,
4041,/hbase/imgmec/vec2b.gif,,1,
4042,/hbase/imgmec/vec4a.gif,,1,
4043,/hbase/imgmec/vec4b.gif,,1,
4044,/hbase/imgmec/vec3a.gif,,1,
4045,/hbase/imgmec/vec3b.gif,,1,
4046,/hbase/imgmec/vec5.gif,,1,
4047,/hbase/imgmec/vec6.gif,,1,
4048,/hbase/imgmec/vec7a.gif,,1,
4049,/hbase/imgmec/vec7b.gif,,1,
4050,/hbase/imgmec/vec7c.gif,,1,
4051,/hbase/imgmec/vec8a.gif,,1,
4052,/hbase/imgmec/vec8b.gif,,1,
4053,/hbase/imgmec/vec8c.gif,,1,
4054,/hbase/imgmec/vec9a.gif,,1,
4055,/hbase/imgmec/vec9b.gif,,1,
4056,/hbase/imgmec/vec9c.gif,,1,
4059,/hbase/vctorq.html,Torque as a Vector,4,Torque as a Vector Product
4077,/hbase/imgmec/tordef.gif,,1,
4078,/hbase/images/equil.gif,,1,
4079,/hbase/imgmec/tordefc.gif,,1,
4080,/hbase/forces/../mechanics/sphshell.html,300 Multiple Choices,1,Multiple Choices
4081,/hbase/forces/../astro/quasar.html,300 Multiple Choices,3,Multiple Choices
4085,/hbase/forces/../forces/funfor.html,300 Multiple Choices,10,Multiple Choices
4086,/hbase/forces/../forces/isq.html,300 Multiple Choices,2,Multiple Choices
4087,/hbase/forces/../forces/exchg.html,300 Multiple Choices,2,Multiple Choices
4089,/hbase/forces/../relativ/conrel.html,300 Multiple Choices,1,Multiple Choices
4090,/hbase/forces/../relativ/grel.html,404 Not Found,2,Not Found
4091,/hbase/forces/../forces/gravwav.html,300 Multiple Choices,1,Multiple Choices
4094,/hbase/forces/../forces/einun.html,300 Multiple Choices,1,Multiple Choices
4095,/hbase/forces/../astro/unify.html,300 Multiple Choices,5,Multiple Choices
4096,/hbase/forces/../forces/unify.html,300 Multiple Choices,4,Multiple Choices
4100,/hbase/forces/../traj.html,Trajectories,6, Freefall  |  Vertical Trajectory  |  Horizontal Launch | General Ballistic Trajectory | Will it clear the fence? | Where will it land? | Where will it land? | Launch Velocity | Launch Velocity | Angle of Launch
4101,/hbase/forces/../index.html,HyperPhysics Concepts,71,Who is using HyperPhysics?
4111,/hbase/forces/../images/gracon.gif,,1,
4112,/hbase/forces/../images/gravf.gif,,1,
4113,/hbase/forces/../images/gun.gif,,1,
4115,/hbase/forces/../indx.html,HyperPhysics Index,1,
4121,/hbase/forces/imgfor/fforcon.gif,,1,
4134,/hbase/forces/../quantum/schr.html,Schrodinger equation,3,Schrodinger Equation | Particle in a Box | Particle in a Box | Particle in a Box Calculation
4135,/hbase/forces/../uncer.html,Uncertainty principle,4,The Uncertainty Principle | Uncertainty Principle | Particle Confinement | Confinement Calculation | Wavefunction Contexts
4137,/hbase/forces/../particles/qbag.html,404 Not Found,4,Not Found
4145,/hbase/forces/../rutsca.html,Rutherford Scattering,1,Rutherford Scattering | Rutherford Scattering Formula | Alpha Scattering Geometry
4151,/hbase/forces/../particles/weastr.html,300 Multiple Choices,1,Multiple Choices
4165,/hbase/forces/imgfor/alps.gif,,1,
4166,/hbase/forces/imgfor/alpe.gif,,1,
4167,/hbase/forces/imgfor/alpw.gif,,1,
4168,/hbase/forces/imgfor/alpg.gif,,1,
4169,/hbase/forces/../particles/imgpar/alps2.gif,404 Not Found,1,Not Found
4170,/hbase/forces/../particles/imgpar/baga.gif,300 Multiple Choices,1,Multiple Choices
4171,/hbase/forces/imgfor/alpem1.gif,,1,
4172,/hbase/forces/imgfor/alpem2.gif,,1,
4173,/hbase/forces/imgfor/alpem3.gif,,1,
4174,/hbase/forces/imgfor/alpem4.gif,,1,
4175,/hbase/forces/imgfor/alpw1.gif,,1,
4176,/hbase/forces/imgfor/alpw2.gif,,1,
4177,/hbase/forces/imgfor/alpg1.gif,,1,
4178,/hbase/forces/imgfor/alpg2.gif,,1,
4179,/hbase/forces/imgfor/alpg3.gif,,1,
4180,/hbase/forces/imgfor/alpg4.gif,,1,
4181,/hbase/forces/imgfor/alpg5.gif,,1,
4183,/hbase/forces/../mechanics/indexv.html,300 Multiple Choices,2,Multiple Choices
4184,/hbase/forces/../chom.html,Class Home,2,Class Home | HyperPhysics
4185,/hbase/forces/../../Papers/prespr.html,"AAPT Outline, Gainesville College",2,Who is using HyperPhysics?
4186,/hbase/forces/../chemical/chemcon.html,300 Multiple Choices,2,Multiple Choices
4187,/hbase/forces/../geophys/geophys.html,300 Multiple Choices,2,Multiple Choices
4188,/hbase/forces/../biology/biocon.html,300 Multiple Choices,2,Multiple Choices
4189,/hbase/forces/../focapp.html,Focused Applications,2,Focused Applications of Physics Principles
4190,/hbase/forces/../exprob/exorg.html,300 Multiple Choices,2,Multiple Choices
4191,/hbase/forces/../tables/ttab.html,404 Not Found,3,Not Found
4194,/hbase/forces/../hmat.html,HyperPhysics Concepts,3,
4196,/hbase/forces/../../hbasees/hframe.html,HyperPhysics,2,
4197,/hbase/forces/../snapshot/hphysnap.html,300 Multiple Choices,4,Multiple Choices
4199,/hbase/forces/../mecref.html,Mechanics References,2,Mechanics References
4203,/hbase/forces/../hphlinks.html,300 Multiple Choices,2,Multiple Choices
4204,/hbase/forces/../../Papers/aaptg.html,"AAPT Outline, Guelph",2,
4206,/hbase/forces/../images2/hphconw.gif,300 Multiple Choices,2,Multiple Choices
4207,/hbase/forces/../images2/gsupalogo.gif,,2,
4208,/hbase/forces/../images2/cdbutton.gif,300 Multiple Choices,6,Multiple Choices
4209,/hbase/forces/../images2/HyperPhysics+App+Image.png,404 Not Found,2,Not Found
4210,/hbase/forces/../merlot05.gif,300 Multiple Choices,4,Multiple Choices
4211,/hbase/forces/../images2/mechconw.gif,300 Multiple Choices,2,Multiple Choices
4213,/hbase/forces/../images2/hphappbutton.gif,300 Multiple Choices,4,Multiple Choices
4214,/hbase/forces/../../papers/worldredlab.gif,300 Multiple Choices,3,Multiple Choices
4215,/hbase/forces/../../papers/growthgraph2.gif,300 Multiple Choices,3,Multiple Choices
4216,/hbase/forces/../imgmec/smweblogo.gif,,2,
4217,/hbase/forces/../hphcdt.jpg,,2,
4219,/hbase/forces/../psigate.gif,,2,
4220,/hbase/forces/../images/physworld.gif,,2,
4221,/hbase/forces/../images/nerdymap.png,,2,
4224,/hbase/forces/../molecule/molec.html,Properties of Molecules,1,Properties of Molecules | Molecular Spectra
4227,/hbase/forces/../images2/quaconw.gif,,1,
4257,/hbase/forces/../nuclear/nucuni.html,300 Multiple Choices,2,Multiple Choices
4272,/hbase/forces/imgfor/exch1.gif,,1,
4273,/hbase/forces/imgfor/exch2.gif,,2,
4274,/hbase/forces/imgfor/mel.gif,,1,
4275,/hbase/forces/imgfor/mpro.gif,,1,
4276,/hbase/forces/imgfor/exch3.gif,,1,
4277,/hbase/forces/imgfor/exch4.gif,,1,
4291,/hbase/forces/particles/proton.html,404 Not Found,1,Not Found
4297,/hbase/forces/imgfor/feyns1.gif,,1,
4298,/hbase/forces/imgfor/feyns2.gif,,1,
4299,/hbase/forces/imgfor/deldec.gif,,1,
4300,/hbase/forces/imgfor/feyns3.gif,,1,
4301,/hbase/forces/../electric/elecur.html,Electric current,14,Electric Current | Electric Charge | Conventional Electric Current
4302,/hbase/forces/../electric/elefie.html,Electric field,7,Electric Field | Electric Field of Point Charge | Electric and Magnetic Constants | Physical Connections to Electric Permittivity and Magnetic Permeability
4303,/hbase/forces/../electric/../forces/isq.html,404 Not Found,2,Not Found
4304,/hbase/forces/../electric/../grav.html,Gravity Concepts and Applications,2,Gravity | Examples of Trajectories | Drop of a Bullet
4305,/hbase/forces/../electric/index.html,404 Not Found,26,Not Found
4307,/hbase/forces/../electric/../hframe.html,HyperPhysics,31,
4308,/hbase/forces/../electric/../forces/funfor.html,404 Not Found,7,Not Found
4309,/hbase/forces/../electric/../hph.html,HyperPhysics Concepts,38,Who is using HyperPhysics?
4310,/hbase/forces/../electric/../emcon.html,HyperPhysics Concepts,17,
4313,/hbase/forces/../electric/hsehldcn.html,Household Circuit Concepts,1,
4314,/hbase/forces/../electric/elevol.html,Electric voltage,6,Voltage | Electromotive Force (EMF) | Motional EMF | Motional EMF and Faraday's Law
4315,/hbase/forces/../electric/elepow.html,Electric Power,3,DC Electric Power | Power Dissipated in Resistor | DC Power in Series and Parallel Circuits
4318,/hbase/forces/../electric/../pertab/cu.html,Copper,1,Copper | Copper | Copper Nuclear Data
4319,/hbase/forces/../electric/conins.html,Conductors and Insulators,4,Conductors and Insulators | Insulators | Circuit Elements
4320,/hbase/forces/../electric/../kinetic/idegas.html,300 Multiple Choices,1,Multiple Choices
4321,/hbase/forces/../electric/../mass.html,"Mass, Weight, Density",3,Mass and Weight |  Weight |  Weightlessness
4333,/hbase/forces/../electric/imgele/coulaw.gif,,1,
4334,/hbase/forces/../electric/imgele/coucon.gif,,2,
4335,/hbase/forces/../electric/imgele/ligb.gif,,1,
4336,/hbase/forces/../electric/imgele/coulaw2.gif,,1,
4337,/hbase/forces/../electric/imgele/copperball.gif,,1,
4339,/hbase/forces/../electric/imgel2/coucon2.gif,,1,
4340,/hbase/forces/../magnetic/index.html,404 Not Found,9,Not Found
4342,/hbase/forces/../magnetic/../vecmag.html,Magnetic Force,3,Magnetic Force as a Vector Product
4343,/hbase/forces/../magnetic/forwir.html,Magnetic Force on a Current-carrying Wire,1,Magnetic Force on a Current
4344,/hbase/forces/../magnetic/magearth.html,300 Multiple Choices,2,Multiple Choices
4345,/hbase/forces/../magnetic/magint.html,Magnetic Interactions with Moving Charge,5,Magnetic Interactions with Moving Charge
4346,/hbase/forces/../magnetic/magforcon.html,Magnetic  Force Concepts,3,Magnetic Field Geometry
4347,/hbase/forces/../magnetic/../hframe.html,HyperPhysics,16,
4348,/hbase/forces/../magnetic/../forces/funfor.html,404 Not Found,8,Not Found
4349,/hbase/forces/../magnetic/magcon.html,Magnetic  Concepts,10,
4350,/hbase/forces/../magnetic/../hph.html,HyperPhysics Concepts,16,Who is using HyperPhysics?
4351,/hbase/forces/../magnetic/../emcon.html,HyperPhysics Concepts,13,
4352,/hbase/forces/../magnetic/../electric/elefie.html,Electric field,1,Electric Field | Electric Field of Point Charge | Electric and Magnetic Constants | Physical Connections to Electric Permittivity and Magnetic Permeability
4353,/hbase/forces/../magnetic/magfie.html,Magnetic field,2,Magnetic Field | Lorentz Force Law | Magnetic Field Units
4363,/hbase/forces/../magnetic/../electric/elecur.html,Electric current,4,Electric Current | Electric Charge | Conventional Electric Current
4365,/hbase/forces/../magnetic/movchg.html,Magnetic Force on a Moving Charge,1,Magnetic Forces on Moving Charges
4371,/hbase/forces/../magnetic/imgmag/fqvb.gif,,1,
4372,/hbase/forces/../magnetic/imgmag/forcurt.gif,,2,
4373,/hbase/forces/../magnetic/imgmag/lorfor.gif,,2,
4374,/hbase/forces/../magnetic/imgmag/lorfor2.gif,,2,
4375,/hbase/forces/../magnetic/imgmag/rthnd.gif,,1,
4389,/hbase/forces/../particles/imgpar/feynm2.gif,300 Multiple Choices,1,Multiple Choices
4392,/hbase/forces/../vision/isql.html,Inverse Square Law for Light,4,"Inverse Square Law, Light"
4393,/hbase/forces/../acoustic/invsqs.html,300 Multiple Choices,4,Multiple Choices
4416,/hbase/forces/../emcon.html,HyperPhysics Concepts,1,
4425,/hbase/forces/../nuclear/radact.html,300 Multiple Choices,5,Multiple Choices
4426,/hbase/forces/imgfor/isq.gif,,1,
4427,/hbase/forces/imgfor/isqg.gif,,1,
4428,/hbase/forces/imgfor/isqe.gif,,1,
4429,/hbase/forces/imgfor/isqrr.gif,,1,
4431,/hbase/Astro/nucsyn.html,Nuclear synthesis,2,Nuclear Synthesis | "Metals" to an Astronomer
4432,/hbase/Particles/qrkdec.html,Decay Paths for Quarks,12,Transformation of Quark Flavors by the Weak Interaction | Quark Transformations
4436,/hbase/forces/../kinetic/eqpar.html,300 Multiple Choices,7,Multiple Choices
4452,/hbase/forces/astref.html,404 Not Found,2,Not Found
4474,/hbase/forces/unigrav.html,Unification of Gravity,1,Unification of Gravity
4481,/hbase/forces/../mod2.html,Photoelectric Effect,7,Early Photoelectric Effect Data | Early Photoelectric Effect Data | The Planck Hypothesis | Photon Energies for EM Spectrum | Photons: The Quanta of Light
4482,/hbase/forces/../mod6.html,Blackbody Radiation,5,Blackbody Radiation | Cavity Modes | Planck Radiation Formula | Rayleigh-Jeans vs Planck | Blackbody Intensity as a Function of Frequency | Comments on the Development of the Rayleigh-Jeans Law
4488,/hbase/Particles/parint2.html,Particle Interactions and Conservation Laws,4,Crossing Symmetry | Totalitarian Principle
4490,/hbase/mechanics/../cf.html,Centripetal Force,2,Centripetal Force | Centripetal Force Calculation | Centripetal Acceleration
4492,/hbase/mechanics/../gpot.html,Gravitational Potential Energy,2,Gravitational Potential Energy | Gravitational Potential Energy | Gravitational Potential Energy | Gravitational Potential | Gravitational Potential Integral
4493,/hbase/mechanics/../ke.html,Kinetic Energy,2,Kinetic Energy | Kinetic Energy Concept | More Detail on Kinetic Energy Concept
4494,/hbase/mechanics/../mass.html,"Mass, Weight, Density",13,Mass and Weight |  Weight |  Weightlessness
4499,/hbase/mechanics/imgmech/vmin.gif,,1,
4500,/hbase/mechanics/imgmech/cirtens.gif,,1,
4504,/hbase/mechanics/carbank.html,Force,2,Maximum Speed on Banked Roadway
4519,/hbase/imgmec/cfmag.gif,,1,
4520,/hbase/images2/cf.gif,,1,
4521,/hbase/imgmec/tstr.gif,,1,
4522,/hbase/imgmec/catr.gif,,1,
4543,/hbase/imgmec/limn2a.gif,,2,
4544,/hbase/imgmec/limn2b.gif,,1,
4547,/hbase/images/lmn2d.gif,,1,
4549,/hbase/images/rkt2.gif,,2,
4567,/hbase/imgmec/trkc.gif,,1,
4568,/hbase/imgmec/trkc3.gif,,1,
4569,/hbase/imgmec/trkc4.gif,,1,
4570,/hbase/imgmec/trkc5.gif,,1,
4571,/hbase/imgmec/trkc6.gif,,1,
4576,/hbase/mechanics/sigdig.html,Significant Digits,2,A Comment on Significant Digits
4594,/hbase/acons.html,Constant Acceleration Motion,4,Constant Acceleration Motion | Calculus Application for Constant Acceleration | Time Dependent Acceleration
4605,/hbase/imgmec/phyuni.gif,,1,
4606,/hbase/imgmec/uni2.gif,,1,
4607,/hbase/imgmec/uni3.gif,,1,
4608,/hbase/imgmec/uni4.gif,,1,
4609,/hbase/imgmec/dimen1.gif,,1,
4610,/hbase/imgmec/dimen2.gif,,1,
4611,/hbase/imgmec/dimen3.gif,,1,
4614,/hbase/relativ/muon.html,Muon Experiment in Relativity,3,Muon Experiment | Muon Experiment | Muon Experiment | Muon Experiment | Muon Experiment | Muon Experiment
4615,/hbase/relativ/../hframe.html,HyperPhysics,68,
4617,/hbase/relativ/../hph.html,HyperPhysics Concepts,68,Who is using HyperPhysics?
4620,/hbase/relativ/../alg3.html,Exponents,5,Common Products and Factors | Binomial Theorem | Binomial Expansion | Binomial Expansion Examples
4621,/hbase/relativ/gratim.html,General Relativity,12,Gravitational Red Shift | Harvard Tower Experiment | Scout Rocket Experiment | Gravitational Time Dilation | Time Dilation on Earth
4622,/hbase/relativ/twin.html,Twin paradox and other special relativity topics,1,Time Dilation Experiments | Twin Paradox | Atomic Fine Structure | Kaivola Time Dilation Experiment
4623,/hbase/relativ/../time.html,Time,2,Is time immutable? | Earth as a Time Data-Logger
4631,/hbase/relativ/index.html,404 Not Found,84,Not Found
